28089 individus au total dans la vague
196 bacs dans le fichier

Id Bac;Nombre d'individus
62160;13952;0;0;0
62160;14151;0;0;0
62160;14238;2;2;2
62160;14240;2;2;2
62160;14370;0;0;0
62160;14799;0;0;0
62160;14834;6;6;6
62160;15200;0;0;0
62160;15518;0;0;0
62160;15813;6;6;6
62160;15934;12;13;12
62160;16249;21;23;21
62160;22971;2;2;2
62160;23035;0;0;0
62160;23450;6;6;6
62160;23534;21;23;21
62160;23657;2;2;2
62160;23686;12;13;12
62160;23691;0;0;0
62160;23921;0;0;0
62160;23924;20;21;20
62160;23954;12;13;12
62160;23995;0;0;0
62160;24011;0;0;0
62193;8171;2;2;2
62193;8236;2;2;2
62193;8350;0;0;0
62193;8351;0;0;0
62193;8378;3;3;3
62193;8503;6;6;6
62193;8640;3;3;3
62193;8785;2;2;2
62193;8824;2;2;2
62193;8863;20;21;20
62193;8872;0;0;0
62193;9114;0;0;0
62193;9194;3;3;3
62193;9196;3;3;3
62193;9235;12;13;12
62193;9238;2;2;2
62193;9701;0;0;0
62193;9702;0;0;0
62193;9770;20;21;20
62193;9938;2;2;2
62193;10000;0;0;0
62193;10171;0;0;0
62193;10223;56;63;56
62193;10249;0;0;0
62193;10388;0;0;0
62193;10417;5;5;5
62193;10476;2;2;2
62193;10640;56;63;56
62193;10674;0;0;0
62193;10705;3;3;3
62193;10898;0;0;0
62193;10911;12;13;12
62193;10967;0;0;0
62193;10986;20;21;20
62193;11019;6;6;6
62193;11041;0;0;0
62193;11078;6;6;6
62193;11110;6;6;6
62193;11119;3;3;3
62193;11144;0;0;0
62193;11180;0;0;0
62193;11269;3;3;3
62193;11384;3;3;3
62193;11426;12;13;12
62193;11456;16;16;16
62193;11494;3;3;3
62193;11503;3;3;3
62193;11570;6;6;6
62193;11598;0;0;0
62193;11689;0;0;0
62193;11719;0;0;0
62193;11852;2;2;2
62193;11884;56;63;56
62193;11934;0;0;0
62193;11965;0;0;0
62193;11967;9;10;9
62193;12012;0;0;0
62193;12046;12;13;12
62193;12160;2;2;2
62193;12174;0;0;0
62193;12182;2;2;2
62193;12199;0;0;0
62193;12265;0;0;0
62193;12268;0;0;0
62193;12269;0;0;0
62193;12280;0;0;0
62193;12389;2;2;2
62193;12398;0;0;0
62193;12401;12;13;12
62193;12414;20;21;20
62193;12437;2;2;2
62193;12469;6;6;6
62193;12521;9;10;9
62193;12533;20;21;20
62193;12551;0;0;0
62193;12576;56;63;56
62193;12665;0;0;0
62193;12674;0;0;0
62193;12684;6;6;6
62193;12710;0;0;0
62193;12711;0;0;0
62193;12823;20;21;20
62193;12847;0;0;0
62193;12891;6;6;6
62193;12895;6;6;6
62193;12913;12;13;12
62193;12968;0;0;0
62193;12973;6;6;6
62193;12981;0;0;0
62193;13006;0;0;0
62193;13012;6;6;6
62193;13030;0;0;0
62193;13051;3;3;3
62193;13074;0;0;0
62193;13077;3;3;3
62193;13098;6;6;6
62193;13105;0;0;0
62193;13131;12;13;12
62193;13181;6;6;6
62193;13198;20;21;20
62193;13265;56;63;56
62193;13350;0;0;0
62193;13361;21;23;21
62193;13409;20;21;20
62193;13424;0;0;0
62193;13471;0;0;0
62193;13503;2;2;2
62193;13593;6;6;6
62193;13595;6;6;6
62193;13626;2;2;2
62193;13649;0;0;0
62193;13667;3;3;3
62193;13675;6;6;6
62193;13710;12;13;12
62193;13711;12;13;12
62193;13713;2;2;2
62193;13811;0;0;0
62193;13856;0;0;0
62193;13936;0;0;0
62193;13956;12;13;12
62193;13962;2;2;2
62193;14154;0;0;0
62193;14161;0;0;0
62193;14203;3;3;3
62193;14212;3;3;3
62193;14586;6;6;6
62193;14606;56;63;56
62193;14662;2;2;2
62193;14745;6;6;6
62193;14800;20;21;20
62193;14844;0;0;0
62193;14872;0;0;0
62193;15232;2;2;2
62193;15291;68;80;68
62193;15292;2;2;2
62193;15333;12;13;12
62193;15341;6;6;6
62193;15482;0;0;0
62193;15525;0;0;0
62193;15527;0;0;0
62193;15797;6;6;6
62193;15798;0;0;0
62193;15799;6;6;6
62193;15803;12;13;12
62193;15852;6;6;6
62193;15930;0;0;0
62193;15939;4;5;4
62193;15972;6;6;6
62193;16028;3;3;3
62193;16231;0;0;0
62193;16246;0;0;0
62193;23020;6;6;6
62193;23021;6;6;6
62193;23074;2;2;2
62193;23287;12;13;12
62193;23393;6;6;6
62193;23438;2;2;2
62193;23487;6;6;6
62193;23496;4;4;4
62193;23498;2;2;2
62193;23507;0;0;0
62193;23552;0;0;0
62193;23612;3;3;3
62193;23692;12;13;12
62193;23699;3;3;3
62193;23719;6;6;6
62193;23747;0;0;0
62193;23753;2;2;2
62193;23770;6;6;6
62193;23783;6;6;6
62193;23784;6;6;6
62193;23788;0;0;0
62193;23866;2;2;2
62193;23953;2;2;2
62193;24098;0;0;0
62193;24191;2;2;2
62193;24270;2;2;2
62498;3149;3;3;3
62498;8465;11;12;11
62498;8637;6;6;6
62498;8683;0;0;0
62498;8724;0;0;0
62498;9059;0;0;0
62498;9408;0;0;0
62498;9494;0;0;0
62498;9503;0;0;0
62498;9624;8;9;8
62498;10194;0;0;0
62498;10404;8;9;8
62498;10451;3;3;3
62498;10594;11;11;11
62498;10610;25;27;25
62498;10849;0;0;0
62498;10864;0;0;0
62498;10932;8;9;8
62498;11014;0;0;0
62498;11212;6;6;6
62498;11372;3;3;3
62498;11432;0;0;0
62498;11662;3;3;3
62498;11693;0;0;0
62498;11744;0;0;0
62498;11883;0;0;0
62498;11958;11;12;11
62498;11977;0;0;0
62498;11978;0;0;0
62498;11985;0;0;0
62498;12050;8;9;8
62498;12054;0;0;0
62498;12183;8;9;8
62498;12303;8;9;8
62498;12355;3;3;3
62498;12415;3;3;3
62498;12516;0;0;0
62498;12587;3;3;3
62498;12631;0;0;0
62498;12679;3;3;3
62498;12830;3;3;3
62498;12902;11;12;11
62498;12939;8;9;8
62498;12969;0;0;0
62498;13093;0;0;0
62498;13312;8;9;8
62498;13486;0;0;0
62498;13549;11;12;11
62498;13718;0;0;0
62498;13724;0;0;0
62498;13784;0;0;0
62498;13903;0;0;0
62498;13904;3;3;3
62498;13955;0;0;0
62498;14130;0;0;0
62498;14153;5;5;5
62498;14197;0;0;0
62498;14241;0;0;0
62498;14562;11;12;11
62498;14598;25;27;25
62498;14877;0;0;0
62498;14879;0;0;0
62498;14887;8;9;8
62498;15236;25;27;25
62498;15238;0;0;0
62498;15704;8;9;8
62498;16050;3;3;3
62498;16088;0;0;0
62498;16226;11;12;11
62498;16244;8;9;8
62498;23373;8;9;8
62498;23528;3;3;3
62498;23582;3;3;3
62498;23638;0;0;0
62498;23669;0;0;0
62498;23695;3;3;3
62498;23781;25;27;25
62498;23947;3;3;3
62498;24099;0;0;0
62498;24100;25;27;25
62498;27444;3;3;3
62765;8345;1;1;1
62765;8459;0;0;0
62765;8473;2;2;2
62765;9160;3;3;3
62765;9332;6;6;6
62765;9373;0;0;0
62765;9379;6;6;6
62765;9580;3;3;3
62765;9610;0;0;0
62765;9746;6;6;6
62765;9801;2;2;2
62765;9867;2;2;2
62765;10071;2;2;2
62765;10329;0;0;0
62765;10473;0;0;0
62765;10537;0;0;0
62765;10584;0;0;0
62765;10743;3;3;3
62765;10763;2;2;2
62765;10804;2;2;2
62765;10846;2;2;2
62765;10847;3;3;3
62765;10861;6;6;6
62765;10876;6;6;6
62765;10901;0;0;0
62765;10923;2;2;2
62765;11013;2;2;2
62765;11030;0;0;0
62765;11093;14;15;14
62765;11103;6;6;6
62765;11165;0;0;0
62765;11436;2;2;2
62765;11499;12;13;12
62765;11620;0;0;0
62765;11666;20;21;20
62765;11686;2;2;2
62765;11695;6;6;6
62765;11708;12;13;12
62765;11728;0;0;0
62765;11788;2;2;2
62765;11858;0;0;0
62765;11937;0;0;0
62765;12015;2;2;2
62765;12173;0;0;0
62765;12318;3;3;3
62765;12345;3;3;3
62765;12377;6;6;6
62765;12399;0;0;0
62765;12420;0;0;0
62765;12523;0;0;0
62765;12543;6;6;6
62765;12588;6;6;6
62765;12601;3;3;3
62765;12657;2;2;2
62765;12672;2;2;2
62765;12687;0;0;0
62765;12701;14;15;14
62765;12714;2;2;2
62765;12734;0;0;0
62765;12744;0;0;0
62765;12767;0;0;0
62765;12772;0;0;0
62765;12787;0;0;0
62765;12814;0;0;0
62765;12841;0;0;0
62765;12860;20;21;20
62765;13078;0;0;0
62765;13132;0;0;0
62765;13146;2;2;2
62765;13150;2;2;2
62765;13167;2;2;2
62765;13247;0;0;0
62765;13248;12;13;12
62765;13291;6;6;6
62765;13315;0;0;0
62765;13323;0;0;0
62765;13389;3;3;3
62765;13393;0;0;0
62765;13474;6;6;6
62765;13481;0;0;0
62765;13493;0;0;0
62765;13581;2;2;2
62765;13625;56;63;56
62765;13639;2;2;2
62765;13658;0;0;0
62765;13670;11;12;11
62765;13754;0;0;0
62765;13842;20;21;20
62765;13854;2;2;2
62765;13902;1;1;1
62765;13906;0;0;0
62765;13990;20;21;20
62765;14004;8;9;8
62765;14235;3;3;3
62765;14489;6;6;6
62765;14592;0;0;0
62765;14599;3;3;3
62765;14617;0;0;0
62765;14649;12;13;12
62765;14650;0;0;0
62765;14657;0;0;0
62765;14704;6;6;6
62765;14707;20;21;20
62765;14840;0;0;0
62765;14899;20;21;20
62765;15057;12;13;12
62765;15068;5;6;5
62765;15070;3;3;3
62765;15233;20;21;20
62765;15390;11;11;11
62765;15665;0;0;0
62765;15873;3;3;3
62765;15935;0;0;0
62765;16085;2;2;2
62765;16152;6;6;6
62765;23010;3;3;3
62765;23088;0;0;0
62765;23171;5;6;5
62765;23230;6;6;6
62765;23282;3;3;3
62765;23326;0;0;0
62765;23396;12;13;12
62765;23452;4;5;4
62765;23460;2;2;2
62765;23481;6;6;6
62765;23515;2;2;2
62765;23555;20;21;20
62765;23586;2;2;2
62765;23605;6;6;6
62765;23664;0;0;0
62765;23730;0;0;0
62765;23794;0;0;0
62765;23942;12;13;12
62765;24056;6;6;6
62765;24063;6;6;6
62765;24072;20;21;20
62765;24123;6;6;6
62765;24125;2;2;2
62765;24209;11;11;11
62765;25441;6;6;6
63113;988;8;9;8
63113;3800;3;3;3
63113;8155;25;27;25
63113;12285;8;9;8
63113;14119;8;9;8
63113;14255;0;0;0
63113;14479;0;0;0
63113;14511;3;3;3
63113;14580;4;4;4
63113;14678;25;27;25
63113;14684;11;12;11
63113;14722;49;55;49
63113;14809;3;3;3
63113;14862;3;3;3
63113;14865;11;12;11
63113;14962;0;0;0
63113;15002;8;9;8
63113;15097;3;3;3
63113;15176;3;3;3
63113;15361;11;12;11
63113;15541;11;12;11
63113;15719;5;5;5
63113;15787;49;55;49
63113;15865;25;27;25
63113;16072;25;27;25
63113;16101;8;9;8
63113;16165;11;12;11
63113;16196;0;0;0
63113;16197;11;12;11
63113;16201;0;0;0
63113;16305;8;9;8
63113;16316;8;9;8
63113;16352;8;9;8
63113;16391;0;0;0
63113;16404;3;3;3
63113;16445;3;3;3
63113;16521;3;3;3
63113;16568;6;6;6
63113;16574;0;0;0
63113;16623;3;3;3
63113;16648;0;0;0
63113;16649;0;0;0
63113;16664;8;9;8
63113;16665;0;0;0
63113;16673;8;9;8
63113;16679;49;55;49
63113;16844;25;27;25
63113;16851;25;27;25
63113;16857;8;9;8
63113;16867;0;0;0
63113;16962;25;27;25
63113;17022;11;12;11
63113;17106;9;10;9
63113;17130;0;0;0
63113;17213;0;0;0
63113;17219;0;0;0
63113;17296;3;3;3
63113;17441;11;12;11
63113;17452;8;9;8
63113;17596;5;6;5
63113;17621;0;0;0
63113;17681;3;3;3
63113;17703;3;3;3
63113;17737;0;0;0
63113;17756;0;0;0
63113;17792;3;3;3
63113;17849;3;3;3
63113;17874;3;3;3
63113;17914;11;12;11
63113;17947;0;0;0
63113;18043;0;0;0
63113;18065;0;0;0
63113;18150;11;12;11
63113;18234;0;0;0
63113;18260;0;0;0
63113;18316;0;0;0
63113;18341;11;12;11
63113;18376;8;9;8
63113;18418;3;3;3
63113;18462;3;3;3
63113;18495;0;0;0
63113;18537;8;9;8
63113;18544;25;27;25
63113;18592;0;0;0
63113;18629;8;9;8
63113;18643;1;1;1
63113;18700;0;0;0
63113;18716;11;12;11
63113;18733;11;12;11
63113;18762;3;3;3
63113;18769;0;0;0
63113;18840;3;3;3
63113;18849;3;3;3
63113;18976;25;27;25
63113;19073;8;9;8
63113;19092;11;12;11
63113;19104;3;3;3
63113;19158;8;9;8
63113;19191;3;3;3
63113;19195;8;9;8
63113;19252;25;27;25
63113;19324;25;27;25
63113;19343;8;9;8
63113;19375;0;0;0
63113;19381;3;3;3
63113;19441;8;9;8
63113;19455;8;9;8
63113;19476;3;3;3
63113;19507;8;9;8
63113;19593;3;3;3
63113;19669;3;3;3
63113;19798;3;3;3
63113;19809;3;3;3
63113;19882;8;9;8
63113;20025;8;9;8
63113;20034;6;6;6
63113;20198;0;0;0
63113;20242;0;0;0
63113;20320;25;27;25
63113;20359;25;27;25
63113;20373;0;0;0
63113;20381;25;27;25
63113;20499;3;3;3
63113;20603;8;9;8
63113;20691;4;4;4
63113;20694;8;9;8
63113;20830;49;55;49
63113;21272;25;27;25
63113;21373;1;1;1
63113;21377;0;0;0
63113;21579;3;3;3
63113;21705;0;0;0
63113;21784;1;1;1
63113;21899;0;0;0
63113;21970;3;3;3
63113;22041;2;2;2
63113;22091;11;12;11
63113;22094;8;9;8
63113;22407;0;0;0
63113;22424;3;3;3
63113;24048;4;4;4
63113;24096;3;3;3
63113;24211;8;9;8
63113;24238;3;3;3
63113;24315;11;12;11
63113;24410;8;9;8
63113;24425;0;0;0
63113;24578;3;3;3
63113;24586;11;12;11
63113;24672;3;3;3
63113;24703;11;12;11
63113;24722;8;9;8
63113;24741;8;9;8
63113;24748;8;9;8
63113;24913;8;9;8
63113;24990;8;9;8
63113;27227;8;9;8
63113;27465;16;16;16
63178;8955;16;16;16
63178;14509;16;16;16
63178;16582;16;16;16
63178;17927;2;2;2
63178;19439;4;4;4
63178;19813;0;0;0
63178;19976;5;5;5
63178;22423;0;0;0
63178;24397;16;16;16
64102;514;3;3;3
64102;611;3;3;3
64102;1155;25;27;25
64102;2240;3;3;3
64102;2771;8;9;8
64102;5764;3;3;3
64102;6530;11;12;11
64102;14389;4;4;4
64102;17288;49;55;49
64102;17466;8;9;8
64102;19587;11;12;11
64102;19865;0;0;0
64102;19917;8;9;8
64102;20125;11;12;11
64102;20260;11;12;11
64102;20352;8;9;8
64102;20353;8;9;8
64102;20431;0;0;0
64102;20744;11;12;11
64102;20982;8;9;8
64102;21187;8;9;8
64102;21339;8;9;8
64102;21341;0;0;0
64102;21418;9;10;9
64102;21447;8;9;8
64102;21450;0;0;0
64102;21485;8;9;8
64102;21488;0;0;0
64102;22179;11;12;11
64102;22241;0;0;0
64102;22243;11;12;11
64102;22244;11;12;11
64102;22394;3;3;3
64102;22843;8;9;8
64102;23145;25;27;25
64102;23888;16;16;16
64102;23892;0;0;0
64102;23899;4;4;4
64102;23905;11;12;11
64102;24137;8;9;8
64102;24147;25;27;25
64102;24161;0;0;0
64102;24352;11;12;11
64102;24828;8;9;8
64102;24835;11;12;11
64102;25056;0;0;0
64102;25071;0;0;0
64102;25072;0;0;0
64102;25185;2;2;2
64102;25226;21;23;21
64102;25318;8;9;8
64102;25322;3;3;3
64102;25326;8;9;8
64102;25360;8;9;8
64102;25401;3;3;3
64102;25413;3;3;3
64102;25450;8;9;8
64102;25470;8;9;8
64102;25508;0;0;0
64102;25557;3;3;3
64102;25562;3;3;3
64102;25567;8;9;8
64102;25579;8;9;8
64102;25598;8;9;8
64102;25748;8;9;8
64102;25779;8;9;8
64102;25790;11;12;11
64102;25818;11;12;11
64102;25833;8;9;8
64102;25845;8;9;8
64102;25879;3;3;3
64102;25888;8;9;8
64102;25890;8;9;8
64102;25903;3;3;3
64102;25905;8;9;8
64102;25908;11;12;11
64102;26000;0;0;0
64102;26019;3;3;3
64102;26035;0;0;0
64102;26133;0;0;0
64102;26140;3;3;3
64102;26152;0;0;0
64102;26166;0;0;0
64102;26169;3;3;3
64102;26193;8;9;8
64102;26195;8;9;8
64102;26218;21;23;21
64102;26245;4;4;4
64102;26251;25;27;25
64102;26271;49;55;49
64102;26325;0;0;0
64102;26329;1;1;1
64102;26415;3;3;3
64102;26465;0;0;0
64102;26468;8;9;8
64102;26511;3;3;3
64102;26529;8;9;8
64102;26604;0;0;0
64102;26605;3;3;3
64102;26682;11;12;11
64102;26709;8;9;8
64102;26713;0;0;0
64102;26728;3;3;3
64102;26821;8;9;8
64102;26893;0;0;0
64102;26925;11;12;11
64102;26981;25;27;25
64102;26987;11;12;11
64102;26989;49;55;49
64102;27005;8;9;8
64102;27047;0;0;0
64102;27085;1;1;1
64102;27090;3;3;3
64102;27093;8;9;8
64102;27099;3;3;3
64102;27114;0;0;0
64102;27117;8;9;8
64102;27135;49;55;49
64102;27164;5;5;5
64102;27165;11;12;11
64102;27166;3;3;3
64102;27210;25;27;25
64102;27216;0;0;0
64102;27219;8;9;8
64102;27265;3;3;3
64102;27293;3;3;3
64102;27307;8;9;8
64102;27340;8;9;8
64102;27364;11;12;11
64102;27365;0;0;0
64102;27369;8;9;8
64102;27383;0;0;0
64102;27391;3;3;3
64102;27427;0;0;0
64102;27480;25;27;25
64102;27499;0;0;0
64102;27510;8;9;8
64102;27537;8;9;8
64102;27587;0;0;0
64102;27627;11;12;11
64102;27630;25;27;25
64102;27636;8;9;8
64102;27673;25;27;25
64102;27677;11;12;11
64102;27702;0;0;0
64102;27703;3;3;3
64102;27708;0;0;0
64102;27750;3;3;3
64102;27756;0;0;0
64102;27764;0;0;0
64102;27798;8;9;8
64102;27813;0;0;0
64102;27851;0;0;0
64102;27881;3;3;3
64102;27882;0;0;0
64102;27912;0;0;0
64102;27961;8;9;8
64102;27972;11;12;11
64102;28023;21;23;21
64102;28027;8;9;8
64102;28033;1;1;1
64102;28037;3;3;3
64102;28042;0;0;0
64445;1983;8;9;8
64445;20205;3;3;3
64445;20356;6;6;6
64445;20630;0;0;0
64445;20680;8;9;8
64445;20778;0;0;0
64445;20846;0;0;0
64445;20983;8;9;8
64445;22019;3;3;3
64445;22108;0;0;0
64445;22242;0;0;0
64445;22344;8;9;8
64445;22391;0;0;0
64445;22890;3;3;3
64445;22893;0;0;0
64445;22894;8;9;8
64445;22901;0;0;0
64445;22907;0;0;0
64445;22912;0;0;0
64445;23105;10;11;10
64445;23124;0;0;0
64445;23148;28;33;28
64445;23883;8;9;8
64445;24140;10;11;10
64445;24254;28;33;28
64445;24328;0;0;0
64445;24350;28;33;28
64445;24824;8;9;8
64445;24830;4;4;4
64445;24844;0;0;0
64445;25046;8;9;8
64445;25084;9;10;9
64445;25158;8;9;8
64445;25230;8;9;8
64445;25234;8;9;8
64445;25266;28;33;28
64445;25347;0;0;0
64445;25394;8;9;8
64445;25399;8;9;8
64445;25414;8;9;8
64445;25464;3;3;3
64445;25505;0;0;0
64445;25550;8;9;8
64445;25553;0;0;0
64445;25599;8;9;8
64445;25603;3;3;3
64445;25627;3;3;3
64445;25697;10;11;10
64445;25743;10;11;10
64445;25772;0;0;0
64445;25774;10;11;10
64445;25819;28;33;28
64445;25851;0;0;0
64445;25866;0;0;0
64445;25874;8;9;8
64445;25898;8;9;8
64445;25911;8;9;8
64445;25980;8;9;8
64445;26052;10;11;10
64445;26072;53;77;53
64445;26083;3;3;3
64445;26116;8;9;8
64445;26120;3;3;3
64445;26181;8;9;8
64445;26189;0;0;0
64445;26252;8;9;8
64445;26307;0;0;0
64445;26378;8;9;8
64445;26385;8;9;8
64445;26388;0;0;0
64445;26428;3;3;3
64445;26445;0;0;0
64445;26477;8;9;8
64445;26481;0;0;0
64445;26487;0;0;0
64445;26513;4;5;4
64445;26519;0;0;0
64445;26521;8;9;8
64445;26525;0;0;0
64445;26527;0;0;0
64445;26547;10;11;10
64445;26580;28;33;28
64445;26651;3;3;3
64445;26674;28;33;28
64445;26705;3;3;3
64445;26706;0;0;0
64445;26757;8;9;8
64445;26784;8;9;8
64445;26785;3;3;3
64445;26787;0;0;0
64445;26790;4;4;4
64445;26886;0;0;0
64445;26929;10;11;10
64445;26937;0;0;0
64445;26945;0;0;0
64445;26973;0;0;0
64445;26979;0;0;0
64445;27049;8;9;8
64445;27055;0;0;0
64445;27088;0;0;0
64445;27120;3;3;3
64445;27138;8;9;8
64445;27144;28;33;28
64445;27186;10;11;10
64445;27211;28;33;28
64445;27222;37;37;37
64445;27229;0;0;0
64445;27245;0;0;0
64445;27266;10;11;10
64445;27275;10;11;10
64445;27341;16;16;16
64445;27413;8;9;8
64445;27456;10;11;10
64445;27470;10;11;10
64445;27481;8;9;8
64445;27506;0;0;0
64445;27565;8;9;8
64445;27609;8;9;8
64445;27671;3;3;3
64445;27678;3;3;3
64445;27691;0;0;0
64445;27692;3;3;3
64445;27696;10;11;10
64445;27700;28;33;28
64445;27728;28;33;28
64445;27778;0;0;0
64445;27815;3;3;3
64445;27816;3;3;3
64445;27865;21;23;21
64445;27878;16;16;16
64445;27940;3;3;3
64445;28004;28;33;28
64445;28016;3;3;3
64445;28018;0;0;0
64445;28021;28;33;28
64445;28022;10;11;10
64445;28050;8;9;8
64445;28070;8;9;8
65440;3135;6;6;6
65440;18703;6;6;6
65440;19695;37;37;37
65440;20466;0;0;0
65440;20471;21;23;21
65440;20710;0;0;0
65440;20847;12;13;12
65440;20851;12;13;12
65440;20891;2;2;2
65440;21388;0;0;0
65440;21490;0;0;0
65440;21551;6;6;6
65440;21584;12;13;12
65440;21910;3;3;3
65440;21918;12;13;12
65440;22196;2;2;2
65440;22295;4;4;4
65440;22815;0;0;0
65440;23112;3;3;3
65440;23878;20;21;20
65440;23880;0;0;0
65440;23919;6;6;6
65440;24841;5;5;5
65440;24975;6;6;6
65440;25098;12;13;12
65440;25325;6;6;6
65440;25388;20;21;20
65440;25469;5;5;5
65440;25472;0;0;0
65440;25474;6;6;6
65440;25504;0;0;0
65440;25619;3;3;3
65440;25630;5;5;5
65440;25702;0;0;0
65440;25724;6;6;6
65440;25729;0;0;0
65440;25847;16;16;16
65440;25867;4;4;4
65440;25877;0;0;0
65440;25886;6;6;6
65440;25889;0;0;0
65440;25939;12;13;12
65440;26104;0;0;0
65440;26156;0;0;0
65440;26225;2;2;2
65440;26279;2;2;2
65440;26308;0;0;0
65440;26313;21;23;21
65440;26338;20;21;20
65440;26376;20;21;20
65440;26447;0;0;0
65440;26456;2;2;2
65440;26483;12;13;12
65440;26546;0;0;0
65440;26557;0;0;0
65440;26593;12;13;12
65440;26636;2;2;2
65440;26641;0;0;0
65440;26707;2;2;2
65440;26730;56;63;56
65440;26740;3;3;3
65440;26804;0;0;0
65440;26808;0;0;0
65440;26826;0;0;0
65440;26868;6;6;6
65440;26888;3;3;3
65440;26895;6;6;6
65440;26918;6;6;6
65440;26983;0;0;0
65440;26992;6;6;6
65440;27004;2;2;2
65440;27080;0;0;0
65440;27110;0;0;0
65440;27112;0;0;0
65440;27188;0;0;0
65440;27204;0;0;0
65440;27209;86;99;86
65440;27213;2;2;2
65440;27317;0;0;0
65440;27329;5;5;5
65440;27359;20;21;20
65440;27362;0;0;0
65440;27374;6;6;6
65440;27464;0;0;0
65440;27502;6;6;6
65440;27529;6;6;6
65440;27546;0;0;0
65440;27640;68;80;68
65440;27707;12;13;12
65440;27717;0;0;0
65440;27829;0;0;0
65440;27859;0;0;0
65440;27893;3;3;3
65440;27908;0;0;0
65440;27941;6;6;6
65440;28007;12;13;12
65440;28073;0;0;0
66136;2587;14;15;14
66136;3153;28;33;28
66136;3230;28;33;28
66136;13685;10;11;10
66136;13699;0;0;0
66136;13781;4;4;4
66136;13824;10;11;10
66136;13831;8;9;8
66136;13984;8;9;8
66136;13986;10;11;10
66136;13987;28;33;28
66136;14009;5;5;5
66136;14021;0;0;0
66136;14022;0;0;0
66136;14028;0;0;0
66136;14179;4;4;4
66136;14215;3;3;3
66136;14263;0;0;0
66136;14523;3;3;3
66136;14846;0;0;0
66136;14851;3;3;3
66136;14945;3;3;3
66136;15135;3;3;3
66136;15257;0;0;0
66136;15258;5;5;5
66136;15303;6;6;6
66136;15304;8;9;8
66136;15353;0;0;0
66136;15418;0;0;0
66136;15428;5;5;5
66136;15553;28;33;28
66136;15584;4;4;4
66136;15723;8;9;8
66136;15761;0;0;0
66136;15782;8;9;8
66136;15825;3;3;3
66136;15904;0;0;0
66136;15906;16;16;16
66136;15944;10;11;10
66136;15981;8;9;8
66136;16007;10;11;10
66136;16044;8;9;8
66136;16069;1;1;1
66136;16127;0;0;0
66136;16131;0;0;0
66136;16203;53;77;53
66136;16204;0;0;0
66136;16266;0;0;0
66136;16273;0;0;0
66136;16275;0;0;0
66136;16281;0;0;0
66136;16282;8;9;8
66136;16285;3;3;3
66136;16307;28;33;28
66136;16332;3;3;3
66136;16449;0;0;0
66136;16454;0;0;0
66136;16466;21;21;21
66136;16491;3;3;3
66136;16515;10;11;10
66136;16546;0;0;0
66136;16566;28;33;28
66136;16579;28;33;28
66136;16661;0;0;0
66136;16689;3;3;3
66136;16885;37;37;37
66136;16889;8;9;8
66136;16931;3;3;3
66136;16984;0;0;0
66136;16987;0;0;0
66136;16996;10;11;10
66136;17033;10;11;10
66136;17093;10;11;10
66136;17138;0;0;0
66136;17152;28;33;28
66136;17234;0;0;0
66136;17259;21;23;21
66136;17305;0;0;0
66136;17331;0;0;0
66136;17361;3;3;3
66136;17386;28;33;28
66136;17391;0;0;0
66136;17418;53;77;53
66136;17448;28;33;28
66136;17502;0;0;0
66136;17531;10;11;10
66136;17542;10;11;10
66136;17561;0;0;0
66136;17649;10;11;10
66136;17652;0;0;0
66136;17660;0;0;0
66136;17848;28;33;28
66136;17900;0;0;0
66136;17910;16;16;16
66136;17932;3;3;3
66136;17934;28;33;28
66136;17962;1;1;1
66136;17975;0;0;0
66136;18015;0;0;0
66136;18053;28;33;28
66136;18088;3;3;3
66136;18110;0;0;0
66136;18136;0;0;0
66136;18148;10;11;10
66136;18169;10;11;10
66136;18211;3;3;3
66136;18217;8;9;8
66136;18222;0;0;0
66136;18264;0;0;0
66136;18279;0;0;0
66136;18300;9;10;9
66136;18356;3;3;3
66136;18365;0;0;0
66136;18371;0;0;0
66136;18389;0;0;0
66136;18397;8;9;8
66136;18439;10;11;10
66136;18500;3;3;3
66136;18528;0;0;0
66136;18657;6;6;6
66136;18667;28;33;28
66136;18800;8;9;8
66136;18865;0;0;0
66136;18958;0;0;0
66136;18968;10;11;10
66136;18983;8;9;8
66136;18992;3;3;3
66136;19006;3;3;3
66136;19019;3;3;3
66136;19052;5;6;5
66136;19059;10;11;10
66136;19094;8;9;8
66136;19193;0;0;0
66136;19196;8;9;8
66136;19250;28;33;28
66136;19281;0;0;0
66136;19387;3;3;3
66136;19388;8;9;8
66136;19391;0;0;0
66136;19404;0;0;0
66136;19489;0;0;0
66136;19539;3;3;3
66136;19638;0;0;0
66136;19644;0;0;0
66136;19647;3;3;3
66136;19686;8;9;8
66136;19727;10;11;10
66136;19766;0;0;0
66136;19805;4;4;4
66136;19835;10;11;10
66136;19839;8;9;8
66136;19922;8;9;8
66136;19928;8;9;8
66136;20107;10;11;10
66136;20111;21;23;21
66136;20120;28;33;28
66136;20212;3;3;3
66136;20271;28;33;28
66136;20421;3;3;3
66136;20449;49;58;49
66136;20487;0;0;0
66136;20492;0;0;0
66136;20532;0;0;0
66136;20612;28;33;28
66136;20618;4;4;4
66136;20628;14;15;14
66136;20839;8;9;8
66136;20840;3;3;3
66136;20842;0;0;0
66136;20859;10;11;10
66136;20918;0;0;0
66136;20921;19;21;19
66136;20967;8;9;8
66136;21316;5;6;5
66136;21462;5;5;5
66136;21494;0;0;0
